slug,name,family,macroarea,glottocode,iso639_3,austlang,lat,lon,coord_provenance,coord_approximate,tier,endangerment,grammar_profiled,grammar_feature_count,lexicon_state,word_count,deep_time_divergence_bp,classification_chain
hawk1239,Hawkesbury,Pama-Nyungan,Australia,hawk1239,xda,S65,-33.11470744,150.4952383,glottolog,false,documented,extinct,false,,live,90,1506.7,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Sydney-Hawkesbury
ikar1243,Ikaranggal,Pama-Nyungan,Australia,ikar1243,ikr,,-15.538,143.349,glottolog,false,documented,extinct,false,,open_resource,3,1081,Pama-Nyungan > Paman > Alaya-Athima > Central Alaya-Athima
ikng1238,Ikngerripenhe,Pama-Nyungan,Australia,ikng1238,,,-23.3583,135.046,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Central-Eastern Arrernte > Eastern Arrernte
ilga1238,Ilgar,Iwaidjan Proper,Australia,ilga1238,,,-11.412,132.182,glottolog,false,classified,unknown,false,,none,,,Iwaidjan Proper > Central Iwaidjic > Garig-Ilgar
iwai1244,Iwaidja,Iwaidjan Proper,Australia,iwai1244,ibd,N188;N39;N46;N58,-11.3379,132.453,glottolog,false,comprehensive,shifting,true,94,open_resource,20,,Iwaidjan Proper > Central Iwaidjic
iway1238,Iwaydja,Iwaidjan Proper,Australia,iway1238,,,-11.3379,132.453,glottolog,false,classified,unknown,false,,none,,,Iwaidjan Proper > Central Iwaidjic > Iwaidja
jabu1247,Jaburarra,Pama-Nyungan,Australia,jabu1247,,,-20.9235,117.203,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > Ngarluma-Kariyarra > Ngarluma
jait1239,Jaitmatang,Pama-Nyungan,Australia,jait1239,xjt,,-36.30008261,148.7238073,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Yuin > Southern Inland Yuin
jami1236,Jaminjung,Mirndi,Australia,jami1236,,,-15.0558,130.06,glottolog,false,classified,unknown,false,,none,,,Mirndi > Yirram > Jaminjung-Ngaliwurru
jand1248,Jandai,Pama-Nyungan,Australia,jand1248,jan,E19,-27.56865,153.46239,glottolog,false,documented,extinct,false,,open_resource,1,524.8,Pama-Nyungan > East Queensland Border Pama Nyungan > Yagara-Jandai
jaru1254,Jaru,Pama-Nyungan,Australia,jaru1254,ddj,K12;K7,-18.3288,128.262,glottolog,false,comprehensive,shifting,true,116,open_resource,1,622.5,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Western Ngumpin
jawi1238,Jawi,Nyulnyulan,Australia,jawi1238,,,-16.6274,122.906,glottolog,false,classified,unknown,false,,none,,,Nyulnyulan > Western Nyulnyulan > Bardic > Bardi
jirj1239,Jir'jorond,Pama-Nyungan,Australia,jirj1239,yyr,,-14.83,141.83,glottolog,false,documented,extinct,true,14,none,,,Pama-Nyungan > Paman > Southwest Pama > Coastal Southwest Paman > Yir-Yoront
k27,Bemba,unclassified,Australia,,,K27,,,none,,listed,unknown,false,,pointer_only,,,
k31,Wenambal,unclassified,Australia,,,K31,,,none,,listed,unknown,false,,pointer_only,,,
k40,Gingara,unclassified,Australia,,,K40,,,none,,listed,unknown,false,,pointer_only,,,
k41,Galamburu,unclassified,Australia,,,K41,,,none,,listed,unknown,false,,pointer_only,,,
k50,Doolboong,unclassified,Australia,,,K50,-15.036415688175,128.45716561639,austlang,true,listed,unknown,false,,pointer_only,,,
k58,Barunjin,unclassified,Australia,,,K58,,,none,,listed,unknown,false,,pointer_only,,,
k60,Mailnga,unclassified,Australia,,,K60,,,none,,listed,unknown,false,,pointer_only,,,
k61,Wulamban,unclassified,Australia,,,K61,,,none,,listed,unknown,false,,pointer_only,,,
k62,Bayimbarr,unclassified,Australia,,,K62,-15.632671120357,127.97391654335,austlang,true,listed,unknown,false,,pointer_only,,,
k63,Giwajbem,unclassified,Australia,,,K63,-16.309513288172,128.25136757338,austlang,true,listed,unknown,false,,pointer_only,,,
k67,Eastern Bunuba,unclassified,Australia,,,K67,,,none,,listed,unknown,false,,pointer_only,,,
k68,Western Bunuba,unclassified,Australia,,,K68,,,none,,listed,unknown,false,,pointer_only,,,
kabi1260,Kabikabi,Pama-Nyungan,Australia,kabi1260,gbw,E29;E90;E94,-25.44486229,153.1539929,glottolog,false,documented,extinct,false,,open_resource,2,1031.7,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Eastern Waka-Kabic
kala1377,Kala Lagaw Ya,Pama-Nyungan,Australia;Papunesia,kala1377,mwp,Y1;Y2,-10.6748,142.196,glottolog,false,comprehensive,moribund,true,133,open_resource,4,53.2,Pama-Nyungan
kala1378,Kalaw Kawaw Ya,Pama-Nyungan,Australia,kala1378,,,-10.6748,142.196,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Kala Lagaw Ya
kala1379,Kalarko-Mirniny,Pama-Nyungan,Australia,kala1379,kba,A110;A2;A4;W11;W9,-31.7154,118.911,glottolog,false,documented,extinct,false,,open_resource,1,790.6,Pama-Nyungan > South-West Pama-Nyungan > Mirning
kala1380,Bulloo River,Pama-Nyungan,Australia,kala1380,gll,D30;D71,-28.136,143.929,glottolog,false,documented,extinct,false,,pointer_only,,1743.6,Pama-Nyungan > Karnic > Badjiri-Eastern Karnic > Eastern Karnic
kala1401,Kalaamaya,Pama-Nyungan,Australia,kala1401,lkm,,-30.245,120.223,glottolog,false,documented,extinct,false,,none,,1830.3,Pama-Nyungan > South-West Pama-Nyungan > Mirning
kala1414,Kalali,Pama-Nyungan,Australia,kala1414,,,-28.136,143.929,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Karnic > Badjiri-Eastern Karnic > Eastern Karnic > Bulloo River
kala1416,Kalarko,Pama-Nyungan,Australia,kala1416,,,-31.7154,118.911,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > South-West Pama-Nyungan > Mirning > Kalarko-Mirniny
kalk1246,Kalkatungu,Pama-Nyungan,Australia,kalk1246,ktg,G13;G15,-21,139.5,glottolog,false,comprehensive,extinct,true,226,open_resource,2,41,Pama-Nyungan > Kalkatungic
kamu1258,Kamu,Eastern Daly,Australia,kamu1258,xmu,N33,-13.5393,131.098,glottolog,false,documented,extinct,true,20,pointer_only,,,Eastern Daly
kang1283,Kangkalita,Tangkic,Australia,kang1283,,,-17.5446,139.426,glottolog,false,classified,unknown,false,,none,,,Tangkic > Southern Tangkic > Ganggalida
kani1276,Kaniyang,Pama-Nyungan,Australia,kani1276,,A92;W4;W7,-33.4956,116.35448,glottolog,false,documented,extinct,false,,live,220,731.3,Pama-Nyungan > South-West Pama-Nyungan > Nyunga
kanj1260,Kanju,Pama-Nyungan,Australia,kanj1260,kbe,Y42;Y44,-13.3243,142.893,glottolog,false,documented,extinct,false,,open_resource,1,788.8,Pama-Nyungan > Paman > Compromise Middle Pama > Northeastern Pama > Umpilaic
kara1476,Karadjeri,Pama-Nyungan,Australia,kara1476,gbd,A105;A107;A64,-18.6771,122.334,glottolog,false,documented,nearly extinct,true,96,pointer_only,,517.4,Pama-Nyungan > Desert Nyungic > Marrngu
kara1508,Karangura,Pama-Nyungan,Australia,kara1508,,,-27.1797,138.701,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Pirlatapa-Dieric > Dieric > Ngamini-Yarluyandi-Karangura
kari1304,Kariyarra,Pama-Nyungan,Australia,kari1304,vka,W39,-20.445,118.613,glottolog,false,documented,extinct,true,1,pointer_only,,583.2,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > Ngarluma-Kariyarra
karr1236,Karruwali,Pama-Nyungan,Australia,karr1236,rxw,,-25.833018,140.026291,glottolog,false,documented,extinct,false,,none,,916.5,Pama-Nyungan > Karnic > Central Karnic > Mithaka-Karuwali
karr1239,Karrangpurru,Pama-Nyungan,Australia,karr1239,,,-16.7694,132.329,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Mudburra
kart1247,Kartujarra,Pama-Nyungan,Australia,kart1247,,A51,-23.27912,121.73213,glottolog,false,documented,nearly extinct,false,,pointer_only,,869.8,Pama-Nyungan > Desert Nyungic > Wati > Martuwangkic > Warnman-Wangka > Martu Wangka
kart1251,Kartangarurru,Pama-Nyungan,Australia,kart1251,,,-18.3288,128.262,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Western Ngumpin > Jaru
kaur1267,Kaurna,Pama-Nyungan,Australia,kaur1267,zku,L3,-34.34966141,138.4800794,glottolog,false,comprehensive,extinct,true,61,live,136,1411.8,Pama-Nyungan > Arandic-Thura-Yura > Thura-Yura > Core Thura Yura > Southern Thura-Yura
kawa1290,Kawarrang-Ogh Undjan,Pama-Nyungan,Australia,kawa1290,,,-16.1,142.5,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Paman > Alaya-Athima > Southwestern Alaya-Athima
kawr1234,Kawrareg,Pama-Nyungan,Australia,kawr1234,,,-10.6748,142.196,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Kala Lagaw Ya
kaya1319,Kayardild,Tangkic,Australia,kaya1319,gyd,G35,-17.0695,139.489,glottolog,false,comprehensive,nearly extinct,true,271,open_resource,4,320.6,Tangkic > Southern Tangkic > Kayardild-Yangkaal
kayt1238,Kaytetye,Pama-Nyungan,Australia,kayt1238,gbb,C13,-21.5844,133.602,glottolog,false,comprehensive,shifting,true,1,open_resource,3,1076.1,Pama-Nyungan > Arandic-Thura-Yura > Arandic
kera1256,Keramin,Pama-Nyungan,Australia,kera1256,,,-34.190056,142.273631,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Yaraldi-Keramin-Yitha > Northern Sunraysia
kitj1240,Kitja,Jarrakan,Australia,kitj1240,gia,K11;K20;K47,-17.5758,127.392,glottolog,false,documented,nearly extinct,true,1,pointer_only,,,Jarrakan
koka1244,Kokata,Pama-Nyungan,Australia,koka1244,ktd,C3,-29.94,135.55,glottolog,false,documented,nearly extinct,true,190,pointer_only,,,Pama-Nyungan > Desert Nyungic > Wati > Unclassified Wati
kokn1236,Kok-Nar,Pama-Nyungan,Australia,kokn1236,gko,G29;G49;G50;Y101;Y93,-16.181,141.608,glottolog,false,documented,extinct,false,,pointer_only,,1864.8,Pama-Nyungan > Paman > Norman Pama
koko1272,Koko Dhawa,Pama-Nyungan,Australia,koko1272,,,-16.050900536399,141.80615325644,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Paman > Southwest Pama > Coastal Southwest Paman > Dhawa-Kaber
koor1240,Koorinyji,Pama-Nyungan,Australia,koor1240,,,-17.0329,130.379,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Ngumpit > Gurindji
krio1252,Kriol,Indo-European,Australia,krio1252,rop,P1,-18.135,137.669,glottolog,false,documented,not endangered,true,9,pointer_only,,,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglic > Later Anglic > Middle-Modern English > Macro-English > Pacific Creole English
kuka1246,Kukatja,Pama-Nyungan,Australia,kuka1246,kux,A68;C11;C7.1,-20.3321,127.666,glottolog,false,documented,threatened,false,,pointer_only,,2055.8,Pama-Nyungan > Desert Nyungic > Wati > Pintupic
kuku1273,Kuku-Yalanji,Pama-Nyungan,Australia,kuku1273,gvn,Y103;Y163;Y78;Y81;Y99,-16.0036,145.188,glottolog,false,comprehensive,shifting,true,273,live,2688,1441.3,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yalandyic
kuku1274,Kuku-Nyungkul,Pama-Nyungan,Australia,kuku1274,,Y90,-16.0036,145.188,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yalandyic > Kuku-Yalanji
kuku1275,Kuku-Biraji,Pama-Nyungan,Australia,kuku1275,,,-16.0036,145.188,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yalandyic > Kuku-Yalanji
kuku1280,Kuku-Uwanh,Pama-Nyungan,Australia,kuku1280,uwa,Y176,-14.0756,141.724,glottolog,false,documented,extinct,true,223,pointer_only,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Kuku-Wik > Paman Kuku
kuku1281,Kuku-Ugbanh,Pama-Nyungan,Australia,kuku1281,ugb,Y175,-13.9882,141.569,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Kuku-Wik > Paman Kuku
kuku1282,Kuku-Mu'inh,Pama-Nyungan,Australia,kuku1282,xmp,Y224,-14.201,141.709,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Kuku-Wik > Paman Kuku
kuku1283,Kuku-Muminh,Pama-Nyungan,Australia,kuku1283,xmh,Y43,-14.0959,141.625,glottolog,false,documented,extinct,false,,pointer_only,,518.9,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Kuku-Wik > Paman Kuku
kula1275,Kula (Australia),Pama-Nyungan,Australia,kula1275,,,-32.7021,142.695,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yarli-Baagandji > Paakantyi
kulk1234,Kulkalgau Ya,Pama-Nyungan,Australia,kulk1234,,,-10.6748,142.196,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Kala Lagaw Ya
kumb1268,Kumbainggar,Pama-Nyungan,Australia,kumb1268,kgs,E7;E8;E85;E9,-29.8189,152.913,glottolog,false,comprehensive,moribund,true,267,open_resource,1,31,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Gumbaynggiric
kunb1251,Kunbarlang,Gunwinyguan,Australia,kunb1251,wlg,N221;N69,-11.9133,133.723,glottolog,false,documented,extinct,true,250,pointer_only,,,Gunwinyguan
kund1258,Kundedjnjenghmi,Gunwinyguan,Australia,kund1258,,N171,-12.3398,133.358,glottolog,false,documented,unknown,false,,pointer_only,,,Gunwinyguan > Bininj Kun-Wok
kune1235,Kune Dulerayek,Gunwinyguan,Australia,kune1235,,,-12.3398,133.358,glottolog,false,classified,unknown,false,,none,,,Gunwinyguan > Bininj Kun-Wok > Kune
kune1236,Kune Narayek,Gunwinyguan,Australia,kune1236,,,-12.3398,133.358,glottolog,false,classified,unknown,false,,none,,,Gunwinyguan > Bininj Kun-Wok > Kune
kung1258,Kunggari,Pama-Nyungan,Australia,kung1258,kgl,D37;D38;L38;L44,-24.2182,143.222,glottolog,false,documented,extinct,false,,pointer_only,,755.7,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric
kung1259,Kungarakany,(isolate),Australia,kung1259,ggk,N14,-12.7,130.881,glottolog,false,listed,extinct,true,91,pointer_only,,,
kuni1269,Kunindirri,Garrwan,Australia,kuni1269,,C23,-17.4504,137.72014,glottolog,false,documented,unknown,false,,pointer_only,,,Garrwan > Garrwa
kunj1245,Kunjen,Pama-Nyungan,Australia,kunj1245,kjn,Y230;Y83;Y95,-16.6807,143.53,glottolog,false,documented,nearly extinct,true,192,pointer_only,,1081,Pama-Nyungan > Paman > Alaya-Athima > Southwestern Alaya-Athima
kure1240,Kureinji,Pama-Nyungan,Australia,kure1240,,D6.1,-34.190056,142.273631,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Yaraldi-Keramin-Yitha > Northern Sunraysia
kurr1243,Kurrama,Pama-Nyungan,Australia,kurr1243,vku,W31;W36;W60;W61;W62;W63,-22.2134,117.51,glottolog,false,documented,nearly extinct,true,180,pointer_only,,658.8,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > Yindjibarndi-Kurrama
kuth1240,Kuthant,Pama-Nyungan,Australia,kuth1240,xut,G31;G32,-17.4566,140.958,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Norman Pama > Kuthant-Gurdjar
kuuk1238,Kuuku-Ya'u,Pama-Nyungan,Australia,kuuk1238,kuy,Y22,-12.4947,143.165,glottolog,false,documented,moribund,true,17,pointer_only,,434.7,Pama-Nyungan > Paman > Compromise Middle Pama > Northeastern Pama > Umpilaic
kuuk1243,Kuuk-Yak,Pama-Nyungan,Australia,kuuk1243,uky,Y200,-14.810589,141.788992,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Southwest Pama > Upper Southwest Paman
kuun1236,Kuungkari of Barcoo River,Pama-Nyungan,Australia,kuun1236,lku,,-24.75108713,143.5365228,glottolog,false,documented,extinct,false,,none,,1251.7,Pama-Nyungan > Karnic > Pirriya-Kungkari
kuwi1234,Kuwirrinji,Pama-Nyungan,Australia,kuwi1234,,,-16.7694,132.329,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Mudburra
kwin1241,Kwini,Worrorran,Australia,kwin1241,gww,A35;A36;K36;K42;K45;K57,-14.2515,126.562,glottolog,false,comprehensive,extinct,true,210,open_resource,2,,Worrorran > Northern Worrorran > Forrest River
l3.1,Nanduwara,unclassified,Australia,,,L3.1,,,none,,listed,unknown,false,,pointer_only,,,
l39,Wadjabangai,unclassified,Australia,,,L39,-24.105589592666,145.81081019447,austlang,true,listed,unknown,false,,pointer_only,,,
l41,Iningai,unclassified,Australia,,,L41,-23.085631875349,144.87468021695,austlang,true,listed,unknown,false,,pointer_only,,,
l45,Parlpamardramardra,unclassified,Australia,,,L45,-27.513283331203,141.24400867415,austlang,true,listed,unknown,false,,pointer_only,,,
l47,Matja,unclassified,Australia,,,L47,-27.322753246487,139.96254058225,austlang,true,listed,unknown,false,,pointer_only,,,
l48,Ngananhina,unclassified,Australia,,,L48,-26.339163329724,140.96008300781,austlang,true,listed,unknown,false,,pointer_only,,,
l59,Mundanbara,unclassified,Australia,,,L59,,,none,,listed,unknown,false,,pointer_only,,,
l60,Ngura Wota,unclassified,Australia,,,L60,,,none,,listed,unknown,false,,pointer_only,,,
l61,Kadli,unclassified,Australia,,,L61,,,none,,listed,unknown,false,,pointer_only,,,
l62,Malintji,unclassified,Australia,,,L62,-23.534458167719,142.95289682085,austlang,true,listed,unknown,false,,pointer_only,,,
l63,Jura,unclassified,Australia,,,L63,,,none,,listed,unknown,false,,pointer_only,,,
l64,Parpagunu,unclassified,Australia,,,L64,,,none,,listed,unknown,false,,pointer_only,,,
l66,Parlpakurnu,unclassified,Australia,,,L66,-26.257241095865,143.03989335638,austlang,true,listed,unknown,false,,pointer_only,,,
l67,Eastern Wangkangurru,unclassified,Australia,,,L67,,,none,,listed,unknown,false,,pointer_only,,,
l69,Northern Dhirari,unclassified,Australia,,,L69,,,none,,listed,unknown,false,,pointer_only,,,
l70,Southern Dhirari,unclassified,Australia,,,L70,,,none,,listed,unknown,false,,pointer_only,,,
ladj1234,Ladji Ladji,Pama-Nyungan,Australia,ladj1234,llj,S23,-34.13829932,143.6694397,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Western Victoria
lamu1254,Lamalama,Pama-Nyungan,Australia,lamu1254,lby,Y136;Y88,-14.559,143.977,glottolog,false,documented,nearly extinct,true,3,pointer_only,,,Pama-Nyungan > Paman > Lamalamic > Coastal Lamalamic
land1255,Lander River Warlpiri,Pama-Nyungan,Australia,land1255,,C41,-20.1008,131.05,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Yapa > Warlpiri
lara1258,Laragia,(isolate),Australia,lara1258,lrg,N21,-12.4111,130.922,glottolog,false,listed,nearly extinct,true,161,pointer_only,,,
lard1243,Lardil,Tangkic,Australia,lard1243,lbz,G38,-16.56152,139.4343,glottolog,false,comprehensive,nearly extinct,true,116,open_resource,1,320.6,Tangkic
leni1238,Linngithigh,Pama-Nyungan,Australia,leni1238,lnj,Y26;Y27;Y30,-12.771375,141.962,glottolog,false,documented,extinct,true,1,pointer_only,,613.6,Pama-Nyungan > Paman > Northern Pama > Linngithigh-Alngith
liya1241,Liyagalawumirr,Pama-Nyungan,Australia,liya1241,,,-12.7825,136.008,glottolog,false,classified,moribund,false,,none,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala > Dhuwal > Nuclear Dhuwal
liya1242,Liyagawumirr,Pama-Nyungan,Australia,liya1242,,N101;N108,-12.7825,136.008,glottolog,false,documented,moribund,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala > Dhuwal > Nuclear Dhuwal
lock1234,Lockhart River Creole,Indo-European,Australia,lock1234,,,-11.066,142.692,glottolog,false,classified,unknown,false,,none,,,Indo-European > Classical Indo-European > Germanic > Northwest Germanic > West Germanic > North Sea Germanic > Anglo-Frisian > Anglic > Later Anglic > Middle-Modern English > Macro-English > Pacific Creole English > Early Melanesian Pidgin > Torres Strait-Lockhart River Creole
lowe1402,Lower Riverland,Pama-Nyungan,Australia,lowe1402,,,-34.6,140.5,glottolog,false,documented,extinct,false,,none,,1118.8,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray
